Okay	Pred	True	LogProbSpam	LogProbHam	DocName
True	spam	spam	-1669.04287229	-1938.75296678	../dat/enron/enron6/spam/0548.2004-09-10.BG.spam.txt
True	spam	spam	-351.915014315	-820.12318339	../dat/enron/enron6/spam/1450.2004-11-06.BG.spam.txt
True	spam	spam	-136.095914868	-144.871002817	../dat/enron/enron6/spam/1871.2004-11-29.BG.spam.txt
True	spam	spam	-302.714682047	-433.623670403	../dat/enron/enron6/spam/4550.2005-04-25.BG.spam.txt
True	spam	spam	-277.36414837	-561.332481405	../dat/enron/enron6/spam/3037.2005-01-26.BG.spam.txt
True	spam	spam	-1425.14024223	-2575.95831011	../dat/enron/enron6/spam/0266.2004-08-19.BG.spam.txt
True	spam	spam	-924.449931764	-1522.75573281	../dat/enron/enron6/spam/4987.2005-05-24.BG.spam.txt
True	spam	spam	-111.240220106	-230.767543845	../dat/enron/enron6/spam/2623.2005-01-10.BG.spam.txt
True	spam	spam	-256.397166292	-429.480737762	../dat/enron/enron6/spam/5845.2005-07-19.BG.spam.txt
True	spam	spam	-369.073234084	-520.306646407	../dat/enron/enron6/spam/5721.2005-07-13.BG.spam.txt
True	spam	spam	-941.393844738	-1293.40266556	../dat/enron/enron6/spam/4092.2005-03-25.BG.spam.txt
True	spam	spam	-687.156359649	-1527.82123851	../dat/enron/enron6/spam/2968.2005-01-23.BG.spam.txt
True	spam	spam	-79.1833957448	-129.562451052	../dat/enron/enron6/spam/0437.2004-09-02.BG.spam.txt
True	spam	spam	-739.28689723	-1144.71105822	../dat/enron/enron6/spam/3313.2005-02-07.BG.spam.txt
True	spam	spam	-5968.10911888	-12262.1610832	../dat/enron/enron6/spam/4077.2005-03-24.BG.spam.txt
True	spam	spam	-225.644918386	-266.271629069	../dat/enron/enron6/spam/3693.2005-02-28.BG.spam.txt
True	spam	spam	-925.015551907	-1361.83679574	../dat/enron/enron6/spam/3718.2005-03-02.BG.spam.txt
True	spam	spam	-229.684847305	-278.920190476	../dat/enron/enron6/spam/1084.2004-10-17.BG.spam.txt
True	spam	spam	-413.625536943	-1072.42603263	../dat/enron/enron6/spam/5633.2005-07-07.BG.spam.txt
True	spam	spam	-1657.59015255	-2069.651215	../dat/enron/enron6/spam/2282.2004-12-23.BG.spam.txt
True	spam	spam	-1272.54659142	-1797.78019174	../dat/enron/enron6/spam/4151.2005-03-29.BG.spam.txt
True	spam	spam	-636.607206502	-1122.77690607	../dat/enron/enron6/spam/5182.2005-06-08.BG.spam.txt
True	spam	spam	-63.4331601414	-180.295485586	../dat/enron/enron6/spam/2212.2004-12-20.BG.spam.txt
True	spam	spam	-837.924370397	-1761.70466305	../dat/enron/enron6/spam/1640.2004-11-17.BG.spam.txt
True	spam	spam	-137.141063096	-278.839428357	../dat/enron/enron6/spam/3123.2005-01-31.BG.spam.txt
True	spam	spam	-548.022138652	-873.549132623	../dat/enron/enron6/spam/5381.2005-06-21.BG.spam.txt
True	spam	spam	-131.618302184	-385.605551693	../dat/enron/enron6/spam/2437.2004-12-30.BG.spam.txt
True	spam	spam	-211.197715955	-828.61503278	../dat/enron/enron6/spam/1204.2004-10-24.BG.spam.txt
True	spam	spam	-314.497579453	-501.417558592	../dat/enron/enron6/spam/3303.2005-02-07.BG.spam.txt
True	spam	spam	-5826.2273753	-11963.5695416	../dat/enron/enron6/spam/3104.2005-01-30.BG.spam.txt
True	spam	spam	-562.24261826	-1276.65542904	../dat/enron/enron6/spam/4726.2005-05-07.BG.spam.txt
True	spam	spam	-209.013340706	-361.121526421	../dat/enron/enron6/spam/3461.2005-02-15.BG.spam.txt
True	spam	spam	-496.815271982	-676.362313103	../dat/enron/enron6/spam/0323.2004-08-23.BG.spam.txt
True	spam	spam	-1766.3460595	-2663.32457005	../dat/enron/enron6/spam/1944.2004-12-03.BG.spam.txt
True	spam	spam	-262.642967685	-288.127351078	../dat/enron/enron6/spam/2444.2004-12-31.BG.spam.txt
True	spam	spam	-540.5360939	-890.500542465	../dat/enron/enron6/spam/2404.2004-12-29.BG.spam.txt
True	spam	spam	-849.800534251	-1582.91514266	../dat/enron/enron6/spam/2963.2005-01-23.BG.spam.txt
True	spam	spam	-390.903260681	-883.234804904	../dat/enron/enron6/spam/2215.2004-12-20.BG.spam.txt
True	spam	spam	-259.325329063	-672.854673295	../dat/enron/enron6/spam/3250.2005-02-05.BG.spam.txt
True	spam	spam	-6416.20365252	-11968.6608965	../dat/enron/enron6/spam/3961.2005-03-17.BG.spam.txt
True	spam	spam	-425.618347387	-476.480371109	../dat/enron/enron6/spam/0385.2004-08-29.BG.spam.txt
True	spam	spam	-72.7340904344	-155.358653841	../dat/enron/enron6/spam/1585.2004-11-12.BG.spam.txt
True	spam	spam	-169.506113125	-582.796743737	../dat/enron/enron6/spam/2504.2005-01-03.BG.spam.txt
True	spam	spam	-637.849932079	-1411.1767763	../dat/enron/enron6/spam/0170.2004-08-12.BG.spam.txt
True	spam	spam	-1053.1232405	-1409.59867646	../dat/enron/enron6/spam/0515.2004-09-08.BG.spam.txt
True	spam	spam	-261.230791918	-261.996949556	../dat/enron/enron6/spam/3902.2005-03-14.BG.spam.txt
True	spam	spam	-5331.29833023	-10701.8312949	../dat/enron/enron6/spam/3562.2005-02-20.BG.spam.txt
True	spam	spam	-603.270383599	-825.280749199	../dat/enron/enron6/spam/4446.2005-04-18.BG.spam.txt
True	spam	spam	-808.282987374	-2227.13020678	../dat/enron/enron6/spam/1337.2004-10-30.BG.spam.txt
True	spam	spam	-1090.62815651	-1825.98034767	../dat/enron/enron6/spam/5698.2005-07-11.BG.spam.txt
True	spam	spam	-357.387617032	-534.54916038	../dat/enron/enron6/spam/2228.2004-12-20.BG.spam.txt
True	spam	spam	-781.712337684	-1276.43724531	../dat/enron/enron6/spam/0917.2004-10-05.BG.spam.txt
True	spam	spam	-530.497735326	-612.466849739	../dat/enron/enron6/spam/0218.2004-08-16.BG.spam.txt
True	spam	spam	-311.963779449	-838.174370974	../dat/enron/enron6/spam/0368.2004-08-27.BG.spam.txt
True	spam	spam	-214.617862919	-402.459869845	../dat/enron/enron6/spam/3431.2005-02-14.BG.spam.txt
True	spam	spam	-215.515381801	-584.478927116	../dat/enron/enron6/spam/0784.2004-09-26.BG.spam.txt
True	spam	spam	-237.397200887	-507.115132726	../dat/enron/enron6/spam/1919.2004-12-01.BG.spam.txt
True	spam	spam	-73.9849157918	-80.4583996877	../dat/enron/enron6/spam/0303.2004-08-22.BG.spam.txt
True	spam	spam	-5566.23118262	-10451.9277708	../dat/enron/enron6/spam/2990.2005-01-24.BG.spam.txt
True	spam	spam	-390.500935716	-494.478430542	../dat/enron/enron6/spam/5407.2005-06-24.BG.spam.txt
True	spam	spam	-496.799660279	-1391.7397072	../dat/enron/enron6/spam/4474.2005-04-21.BG.spam.txt
True	spam	spam	-1284.71632352	-1798.2391444	../dat/enron/enron6/spam/4336.2005-04-10.BG.spam.txt
True	spam	spam	-2178.22432358	-2892.1318716	../dat/enron/enron6/spam/3235.2005-02-05.BG.spam.txt
True	spam	spam	-960.365539892	-1850.96614334	../dat/enron/enron6/spam/1269.2004-10-27.BG.spam.txt
True	spam	spam	-5488.61949021	-10351.2698985	../dat/enron/enron6/spam/2878.2005-01-21.BG.spam.txt
True	spam	spam	-487.577145592	-1348.33094698	../dat/enron/enron6/spam/2167.2004-12-17.BG.spam.txt
True	spam	spam	-2037.18654369	-5728.16707613	../dat/enron/enron6/spam/1639.2004-11-17.BG.spam.txt
True	spam	spam	-5279.29258918	-10271.6824309	../dat/enron/enron6/spam/3324.2005-02-08.BG.spam.txt
True	spam	spam	-2800.8779007	-6187.5255578	../dat/enron/enron6/spam/4443.2005-04-18.BG.spam.txt
True	spam	spam	-91.7173578809	-105.040096001	../dat/enron/enron6/spam/1511.2004-11-09.BG.spam.txt
True	spam	spam	-3991.77986723	-11392.9656291	../dat/enron/enron6/spam/5858.2005-07-20.BG.spam.txt
True	spam	spam	-388.768790086	-653.336521195	../dat/enron/enron6/spam/0383.2004-08-29.BG.spam.txt
True	spam	spam	-2125.99183302	-3028.83871026	../dat/enron/enron6/spam/0076.2004-08-06.BG.spam.txt
True	spam	spam	-2636.72277399	-5473.77299958	../dat/enron/enron6/spam/4244.2005-04-05.BG.spam.txt
True	spam	spam	-426.093428432	-509.79998408	../dat/enron/enron6/spam/5074.2005-05-31.BG.spam.txt
True	spam	spam	-1955.14753822	-3497.83021217	../dat/enron/enron6/spam/5159.2005-06-06.BG.spam.txt
True	spam	spam	-2693.36626876	-3463.92945503	../dat/enron/enron6/spam/4094.2005-03-25.BG.spam.txt
True	spam	spam	-351.100024007	-818.431605872	../dat/enron/enron6/spam/1447.2004-11-06.BG.spam.txt
True	spam	spam	-283.207471492	-407.434936375	../dat/enron/enron6/spam/3993.2005-03-19.BG.spam.txt
True	spam	spam	-5832.75864272	-7596.47495922	../dat/enron/enron6/spam/5437.2005-06-26.BG.spam.txt
True	spam	spam	-510.254271856	-1299.01030207	../dat/enron/enron6/spam/5419.2005-06-25.BG.spam.txt
True	spam	spam	-3337.7799467	-6436.29269469	../dat/enron/enron6/spam/3163.2005-02-01.BG.spam.txt
True	spam	spam	-1619.02278248	-1761.0055413	../dat/enron/enron6/spam/0135.2004-08-10.BG.spam.txt
True	spam	spam	-485.87678394	-1175.61300891	../dat/enron/enron6/spam/3048.2005-01-27.BG.spam.txt
True	spam	spam	-589.416924539	-909.132101432	../dat/enron/enron6/spam/1910.2004-12-01.BG.spam.txt
True	spam	spam	-176.582431998	-379.07299233	../dat/enron/enron6/spam/4610.2005-04-30.BG.spam.txt
True	spam	spam	-2625.61011595	-5276.46864114	../dat/enron/enron6/spam/4358.2005-04-11.BG.spam.txt
True	spam	spam	-376.080994505	-467.924394089	../dat/enron/enron6/spam/4178.2005-03-30.BG.spam.txt
True	spam	spam	-679.785261241	-1443.56870842	../dat/enron/enron6/spam/0126.2004-08-10.BG.spam.txt
True	spam	spam	-316.018495171	-694.854311826	../dat/enron/enron6/spam/1777.2004-11-23.BG.spam.txt
True	spam	spam	-548.909959288	-696.498014928	../dat/enron/enron6/spam/2105.2004-12-14.BG.spam.txt
True	spam	spam	-309.340164994	-891.348671728	../dat/enron/enron6/spam/4776.2005-05-11.BG.spam.txt
True	spam	spam	-81.952697338	-173.980734914	../dat/enron/enron6/spam/1206.2004-10-24.BG.spam.txt
True	spam	spam	-1787.87454027	-3596.09635956	../dat/enron/enron6/spam/0656.2004-09-17.BG.spam.txt
True	spam	spam	-568.17946538	-840.738961601	../dat/enron/enron6/spam/1212.2004-10-24.BG.spam.txt
True	spam	spam	-858.773151055	-1002.86376236	../dat/enron/enron6/spam/2579.2005-01-07.BG.spam.txt
True	spam	spam	-123.80604858	-209.127146848	../dat/enron/enron6/spam/1216.2004-10-25.BG.spam.txt
True	spam	spam	-977.428687623	-1892.56110724	../dat/enron/enron6/spam/1864.2004-11-28.BG.spam.txt
True	spam	spam	-3327.86386042	-3896.9061572	../dat/enron/enron6/spam/3292.2005-02-07.BG.spam.txt
True	spam	spam	-1120.11351293	-1416.33665758	../dat/enron/enron6/spam/4161.2005-03-30.BG.spam.txt
False	ham	spam	-378.830277786	-318.641499595	../dat/enron/enron6/spam/3571.2005-02-20.BG.spam.txt
True	spam	spam	-386.104455612	-730.051783468	../dat/enron/enron6/spam/4722.2005-05-07.BG.spam.txt
True	spam	spam	-297.803551073	-419.780970281	../dat/enron/enron6/spam/1879.2004-11-29.BG.spam.txt
True	spam	spam	-22.5885938931	-22.7020575797	../dat/enron/enron6/spam/3606.2005-02-21.BG.spam.txt
True	spam	spam	-662.882636893	-757.123893022	../dat/enron/enron6/spam/2868.2005-01-20.BG.spam.txt
True	spam	spam	-395.391859403	-603.653721208	../dat/enron/enron6/spam/5544.2005-07-03.BG.spam.txt
True	spam	spam	-528.287360883	-737.568594566	../dat/enron/enron6/spam/2380.2004-12-28.BG.spam.txt
True	spam	spam	-245.048504057	-544.652875777	../dat/enron/enron6/spam/1917.2004-12-01.BG.spam.txt
True	spam	spam	-313.952172389	-692.087587145	../dat/enron/enron6/spam/2522.2005-01-04.BG.spam.txt
True	spam	spam	-410.940251486	-908.869376246	../dat/enron/enron6/spam/1054.2004-10-15.BG.spam.txt
True	spam	spam	-695.541014683	-1864.91768068	../dat/enron/enron6/spam/3837.2005-03-09.BG.spam.txt
True	spam	spam	-295.266833927	-361.268344935	../dat/enron/enron6/spam/0223.2004-08-16.BG.spam.txt
True	spam	spam	-131.88269749	-221.165258173	../dat/enron/enron6/spam/3999.2005-03-19.BG.spam.txt
True	spam	spam	-688.230492442	-700.672396768	../dat/enron/enron6/spam/5380.2005-06-21.BG.spam.txt
True	spam	spam	-55.1030873632	-64.3753683245	../dat/enron/enron6/spam/0075.2004-08-06.BG.spam.txt
True	spam	spam	-441.986054389	-1129.10460425	../dat/enron/enron6/spam/5444.2005-06-27.BG.spam.txt
True	spam	spam	-422.221071549	-962.979950614	../dat/enron/enron6/spam/1514.2004-11-09.BG.spam.txt
False	ham	spam	-123.538649091	-119.68320943	../dat/enron/enron6/spam/4803.2005-05-13.BG.spam.txt
True	spam	spam	-1239.55612642	-1349.5389983	../dat/enron/enron6/spam/2147.2004-12-16.BG.spam.txt
True	spam	spam	-1102.34091538	-2792.3828432	../dat/enron/enron6/spam/3540.2005-02-19.BG.spam.txt
True	spam	spam	-227.738316849	-361.53894132	../dat/enron/enron6/spam/0948.2004-10-07.BG.spam.txt
True	spam	spam	-340.815237176	-521.544905178	../dat/enron/enron6/spam/5515.2005-07-01.BG.spam.txt
True	spam	spam	-930.671184434	-1378.17090789	../dat/enron/enron6/spam/2475.2005-01-02.BG.spam.txt
True	spam	spam	-4337.8902482	-8318.87560219	../dat/enron/enron6/spam/2651.2005-01-11.BG.spam.txt
True	spam	spam	-2446.82836698	-3174.80402385	../dat/enron/enron6/spam/2669.2005-01-12.BG.spam.txt
True	spam	spam	-2045.47316946	-5199.28452978	../dat/enron/enron6/spam/0939.2004-10-06.BG.spam.txt
True	spam	spam	-380.506264191	-939.347304392	../dat/enron/enron6/spam/5254.2005-06-12.BG.spam.txt
True	spam	spam	-798.011429452	-1619.61474571	../dat/enron/enron6/spam/5552.2005-07-03.BG.spam.txt
True	spam	spam	-540.5360939	-890.500542465	../dat/enron/enron6/spam/2423.2004-12-30.BG.spam.txt
True	spam	spam	-595.54480534	-1284.74751153	../dat/enron/enron6/spam/5662.2005-07-09.BG.spam.txt
True	spam	spam	-437.867086852	-540.402116821	../dat/enron/enron6/spam/5702.2005-07-12.BG.spam.txt
True	spam	spam	-475.98717148	-1361.89600576	../dat/enron/enron6/spam/2467.2005-01-02.BG.spam.txt
True	spam	spam	-212.248911971	-347.306486269	../dat/enron/enron6/spam/5945.2005-07-27.BG.spam.txt
True	spam	spam	-2193.31669825	-2773.53600184	../dat/enron/enron6/spam/2089.2004-12-13.BG.spam.txt
True	spam	spam	-295.174706017	-350.406357591	../dat/enron/enron6/spam/3757.2005-03-04.BG.spam.txt
True	spam	spam	-944.764184332	-1930.29667517	../dat/enron/enron6/spam/2401.2004-12-29.BG.spam.txt
True	spam	spam	-1156.68062907	-1320.61818652	../dat/enron/enron6/spam/4955.2005-05-22.BG.spam.txt
True	spam	spam	-1383.03818346	-3859.83449219	../dat/enron/enron6/spam/2134.2004-12-15.BG.spam.txt
True	spam	spam	-477.720057863	-587.395538019	../dat/enron/enron6/spam/0379.2004-08-28.BG.spam.txt
True	spam	spam	-4092.87982617	-6090.53642864	../dat/enron/enron6/spam/2471.2005-01-02.BG.spam.txt
True	spam	spam	-780.72438114	-1320.02510947	../dat/enron/enron6/spam/4709.2005-05-06.BG.spam.txt
True	spam	spam	-481.289451371	-1207.02194363	../dat/enron/enron6/spam/2942.2005-01-22.BG.spam.txt
True	spam	spam	-278.881047576	-557.225969178	../dat/enron/enron6/spam/1481.2004-11-07.BG.spam.txt
True	spam	spam	-94.029024073	-262.105556306	../dat/enron/enron6/spam/4600.2005-04-29.BG.spam.txt
True	spam	spam	-1935.57784504	-2960.64230094	../dat/enron/enron6/spam/5736.2005-07-14.BG.spam.txt
True	spam	spam	-2856.11905513	-6011.24458038	../dat/enron/enron6/spam/4477.2005-04-21.BG.spam.txt
True	spam	spam	-284.928800871	-779.002998562	../dat/enron/enron6/spam/0189.2004-08-14.BG.spam.txt
True	spam	spam	-243.273521077	-427.906611995	../dat/enron/enron6/spam/5458.2005-06-27.BG.spam.txt
True	spam	spam	-126.904763655	-145.121950091	../dat/enron/enron6/spam/5876.2005-07-20.BG.spam.txt
True	spam	spam	-331.80482708	-469.458636285	../dat/enron/enron6/spam/0704.2004-09-20.BG.spam.txt
True	spam	spam	-233.184808183	-330.276191522	../dat/enron/enron6/spam/5668.2005-07-10.BG.spam.txt
True	spam	spam	-939.123657512	-1115.39622867	../dat/enron/enron6/spam/2582.2005-01-07.BG.spam.txt
True	spam	spam	-1067.22528686	-3203.65674358	../dat/enron/enron6/spam/0248.2004-08-18.BG.spam.txt
True	spam	spam	-250.79068114	-714.182603095	../dat/enron/enron6/spam/5606.2005-07-06.BG.spam.txt
True	spam	spam	-269.819063248	-316.543699541	../dat/enron/enron6/spam/1547.2004-11-10.BG.spam.txt
True	spam	spam	-2020.80234417	-3310.1903329	../dat/enron/enron6/spam/4939.2005-05-21.BG.spam.txt
True	spam	spam	-520.984178271	-759.086054075	../dat/enron/enron6/spam/4702.2005-05-06.BG.spam.txt
True	spam	spam	-6190.55770172	-10498.092539	../dat/enron/enron6/spam/3831.2005-03-09.BG.spam.txt
True	spam	spam	-1244.42172392	-2846.13347349	../dat/enron/enron6/spam/0955.2004-10-07.BG.spam.txt
True	spam	spam	-399.227087389	-813.68843527	../dat/enron/enron6/spam/1676.2004-11-18.BG.spam.txt
True	spam	spam	-503.333330075	-869.478930201	../dat/enron/enron6/spam/1194.2004-10-23.BG.spam.txt
True	spam	spam	-212.17163026	-512.642579075	../dat/enron/enron6/spam/1003.2004-10-10.BG.spam.txt
True	spam	spam	-1163.73549972	-1758.94940118	../dat/enron/enron6/spam/2580.2005-01-07.BG.spam.txt
True	spam	spam	-1028.04997667	-2243.17250761	../dat/enron/enron6/spam/1888.2004-11-29.BG.spam.txt
True	spam	spam	-602.823911948	-836.457892878	../dat/enron/enron6/spam/5477.2005-06-29.BG.spam.txt
True	spam	spam	-560.262238969	-1024.56617924	../dat/enron/enron6/spam/1996.2004-12-07.BG.spam.txt
True	spam	spam	-357.508186237	-967.091285888	../dat/enron/enron6/spam/5413.2005-06-25.BG.spam.txt
True	spam	spam	-182.227887387	-456.442499543	../dat/enron/enron6/spam/3395.2005-02-11.BG.spam.txt
True	spam	spam	-744.61971179	-1042.93192064	../dat/enron/enron6/spam/3642.2005-02-25.BG.spam.txt
True	spam	spam	-2815.55285411	-5625.68073568	../dat/enron/enron6/spam/3858.2005-03-10.BG.spam.txt
False	ham	spam	-746.319422262	-652.036231579	../dat/enron/enron6/spam/1493.2004-11-08.BG.spam.txt
True	spam	spam	-429.35466744	-993.855199499	../dat/enron/enron6/spam/0462.2004-09-03.BG.spam.txt
True	spam	spam	-472.210686645	-1066.33890329	../dat/enron/enron6/spam/5784.2005-07-16.BG.spam.txt
True	spam	spam	-1030.97174222	-3030.29505413	../dat/enron/enron6/spam/0259.2004-08-19.BG.spam.txt
True	spam	spam	-492.812518033	-1148.47043667	../dat/enron/enron6/spam/1281.2004-10-28.BG.spam.txt
True	spam	spam	-21.9509513813	-27.7974228489	../dat/enron/enron6/spam/2139.2004-12-16.BG.spam.txt
True	spam	spam	-424.373853068	-478.74175272	../dat/enron/enron6/spam/4117.2005-03-26.BG.spam.txt
True	spam	spam	-1377.78269551	-1614.89461108	../dat/enron/enron6/spam/3601.2005-02-21.BG.spam.txt
True	spam	spam	-231.661712887	-487.597457418	../dat/enron/enron6/spam/0235.2004-08-17.BG.spam.txt
True	spam	spam	-279.940094145	-699.49882113	../dat/enron/enron6/spam/2384.2004-12-28.BG.spam.txt
True	spam	spam	-609.26964819	-948.354639702	../dat/enron/enron6/spam/5823.2005-07-18.BG.spam.txt
True	spam	spam	-911.408654782	-1819.14663475	../dat/enron/enron6/spam/5351.2005-06-19.BG.spam.txt
True	spam	spam	-190.224068059	-404.899449171	../dat/enron/enron6/spam/4211.2005-04-03.BG.spam.txt
True	spam	spam	-5399.82346248	-10245.6214529	../dat/enron/enron6/spam/3555.2005-02-20.BG.spam.txt
True	spam	spam	-398.175193978	-725.702977015	../dat/enron/enron6/spam/5517.2005-07-01.BG.spam.txt
True	spam	spam	-593.038533859	-1073.69163762	../dat/enron/enron6/spam/2638.2005-01-10.BG.spam.txt
True	spam	spam	-887.457044604	-1790.75470265	../dat/enron/enron6/spam/2869.2005-01-20.BG.spam.txt
True	spam	spam	-3436.84662598	-9908.19609598	../dat/enron/enron6/spam/5980.2005-07-29.BG.spam.txt
True	spam	spam	-42.4791515727	-118.456258926	../dat/enron/enron6/spam/4993.2005-05-25.BG.spam.txt
True	spam	spam	-269.367547235	-405.268125144	../dat/enron/enron6/spam/0787.2004-09-26.BG.spam.txt
True	spam	spam	-281.130849875	-712.275687384	../dat/enron/enron6/spam/0678.2004-09-18.BG.spam.txt
True	spam	spam	-612.047486208	-917.618075514	../dat/enron/enron6/spam/5924.2005-07-24.BG.spam.txt
True	spam	spam	-1301.31126767	-2715.36428766	../dat/enron/enron6/spam/3530.2005-02-19.BG.spam.txt
True	spam	spam	-878.024915182	-2261.53624328	../dat/enron/enron6/spam/5620.2005-07-07.BG.spam.txt
True	spam	spam	-831.908862655	-1215.84029951	../dat/enron/enron6/spam/2931.2005-01-22.BG.spam.txt
True	spam	spam	-591.097563568	-876.585818505	../dat/enron/enron6/spam/3465.2005-02-16.BG.spam.txt
True	spam	spam	-226.1847527	-303.572435339	../dat/enron/enron6/spam/3593.2005-02-21.BG.spam.txt
True	spam	spam	-1364.8819297	-3621.24007569	../dat/enron/enron6/spam/1594.2004-11-13.BG.spam.txt
True	spam	spam	-2031.62313474	-2815.63039491	../dat/enron/enron6/spam/5928.2005-07-27.BG.spam.txt
True	spam	spam	-3351.15116099	-7111.72262561	../dat/enron/enron6/spam/4664.2005-05-04.BG.spam.txt
True	spam	spam	-524.390903223	-708.203665901	../dat/enron/enron6/spam/3502.2005-02-18.BG.spam.txt
True	spam	spam	-380.413093462	-1232.78217906	../dat/enron/enron6/spam/3709.2005-03-01.BG.spam.txt
True	spam	spam	-225.797691568	-648.293416813	../dat/enron/enron6/spam/3378.2005-02-11.BG.spam.txt
True	spam	spam	-2253.2892194	-2950.62972008	../dat/enron/enron6/spam/3397.2005-02-12.BG.spam.txt
True	spam	spam	-1342.23502875	-2440.05784523	../dat/enron/enron6/spam/4526.2005-04-24.BG.spam.txt
True	spam	spam	-183.244798157	-239.470423233	../dat/enron/enron6/spam/0055.2004-08-04.BG.spam.txt
True	spam	spam	-182.511401762	-250.902672335	../dat/enron/enron6/spam/3036.2005-01-26.BG.spam.txt
True	spam	spam	-1761.55130214	-3640.11990469	../dat/enron/enron6/spam/3956.2005-03-17.BG.spam.txt
True	spam	spam	-552.630657114	-1678.01333004	../dat/enron/enron6/spam/3988.2005-03-18.BG.spam.txt
True	spam	spam	-695.301216547	-1006.20576223	../dat/enron/enron6/spam/0694.2004-09-20.BG.spam.txt
True	spam	spam	-673.786077662	-1280.58107211	../dat/enron/enron6/spam/4822.2005-05-14.BG.spam.txt
True	spam	spam	-5497.34354814	-10445.5227994	../dat/enron/enron6/spam/2860.2005-01-20.BG.spam.txt
True	spam	spam	-455.221566421	-1064.71280765	../dat/enron/enron6/spam/5003.2005-05-26.BG.spam.txt
True	spam	spam	-389.207763425	-724.378193203	../dat/enron/enron6/spam/3002.2005-01-25.BG.spam.txt
True	spam	spam	-2061.39628227	-2954.00600731	../dat/enron/enron6/spam/4756.2005-05-10.BG.spam.txt
True	spam	spam	-1621.06434442	-2186.32286303	../dat/enron/enron6/spam/5330.2005-06-18.BG.spam.txt
True	spam	spam	-149.580492451	-320.588495902	../dat/enron/enron6/spam/5360.2005-06-20.BG.spam.txt
True	spam	spam	-302.282941061	-349.182016585	../dat/enron/enron6/spam/3572.2005-02-20.BG.spam.txt
True	spam	spam	-2727.71707052	-3570.66835339	../dat/enron/enron6/spam/4990.2005-05-24.BG.spam.txt
True	spam	spam	-4952.22481273	-9308.67537844	../dat/enron/enron6/spam/3199.2005-02-03.BG.spam.txt
True	spam	spam	-485.976141394	-793.942120123	../dat/enron/enron6/spam/5135.2005-06-05.BG.spam.txt
True	spam	spam	-2342.89621061	-6782.69174551	../dat/enron/enron6/spam/1925.2004-12-02.BG.spam.txt
True	spam	spam	-149.891596163	-174.526200913	../dat/enron/enron6/spam/5604.2005-07-06.BG.spam.txt
True	spam	spam	-2734.43235493	-3971.37915398	../dat/enron/enron6/spam/4800.2005-05-13.BG.spam.txt
True	spam	spam	-386.922121002	-793.013413297	../dat/enron/enron6/spam/1568.2004-11-12.BG.spam.txt
True	spam	spam	-467.846678656	-526.443343025	../dat/enron/enron6/spam/4461.2005-04-19.BG.spam.txt
True	spam	spam	-587.719803514	-922.759344682	../dat/enron/enron6/spam/4159.2005-03-30.BG.spam.txt
True	spam	spam	-379.491017409	-884.92568178	../dat/enron/enron6/spam/1779.2004-11-23.BG.spam.txt
True	spam	spam	-288.603173066	-557.290812679	../dat/enron/enron6/spam/3228.2005-02-04.BG.spam.txt
True	spam	spam	-1046.04568513	-2366.81800257	../dat/enron/enron6/spam/5113.2005-06-03.BG.spam.txt
True	spam	spam	-198.139334276	-477.281419393	../dat/enron/enron6/spam/3936.2005-03-16.BG.spam.txt
True	spam	spam	-2308.99910883	-3160.94678843	../dat/enron/enron6/spam/0996.2004-10-10.BG.spam.txt
True	spam	spam	-235.401392812	-379.884422749	../dat/enron/enron6/spam/0220.2004-08-16.BG.spam.txt
True	spam	spam	-553.785026645	-571.58516127	../dat/enron/enron6/spam/4407.2005-04-15.BG.spam.txt
False	ham	spam	-119.767186545	-115.883939708	../dat/enron/enron6/spam/0068.2004-08-05.BG.spam.txt
True	spam	spam	-622.305628369	-826.176210431	../dat/enron/enron6/spam/2072.2004-12-12.BG.spam.txt
True	spam	spam	-289.261315817	-632.670689819	../dat/enron/enron6/spam/0653.2004-09-17.BG.spam.txt
True	spam	spam	-408.906439287	-456.208499257	../dat/enron/enron6/spam/5258.2005-06-13.BG.spam.txt
True	spam	spam	-274.827988803	-395.465629409	../dat/enron/enron6/spam/0159.2004-08-11.BG.spam.txt
True	spam	spam	-1024.20794421	-1136.06353437	../dat/enron/enron6/spam/3025.2005-01-26.BG.spam.txt
True	spam	spam	-855.197414713	-1896.65746206	../dat/enron/enron6/spam/2178.2004-12-18.BG.spam.txt
True	spam	spam	-107.488720617	-182.841746537	../dat/enron/enron6/spam/3370.2005-02-10.BG.spam.txt
True	spam	spam	-284.923744618	-327.318797373	../dat/enron/enron6/spam/4935.2005-05-21.BG.spam.txt
True	spam	spam	-1074.19946284	-2090.57871789	../dat/enron/enron6/spam/4513.2005-04-23.BG.spam.txt
True	spam	spam	-3427.4309222	-9858.74826167	../dat/enron/enron6/spam/5974.2005-07-29.BG.spam.txt
True	spam	spam	-244.946503924	-656.044045303	../dat/enron/enron6/spam/3070.2005-01-28.BG.spam.txt
True	spam	spam	-3117.65592535	-4318.57376818	../dat/enron/enron6/spam/2962.2005-01-23.BG.spam.txt
True	spam	spam	-95.765344563	-140.861348933	../dat/enron/enron6/spam/2688.2005-01-13.BG.spam.txt
True	spam	spam	-1481.78852115	-1912.22596089	../dat/enron/enron6/spam/5316.2005-06-17.BG.spam.txt
True	spam	spam	-1022.68559921	-2849.38076366	../dat/enron/enron6/spam/0199.2004-08-14.BG.spam.txt
